,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref,Vx,actions.pitch,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref
148,29.80000000000186,-0.017453292519943295,0.21564674052347185,10.034306871273769,10.3657439810255,186.3223646814511,186.93487415668787,30.277414538150342,250.4997700142806,40.70625333357393,0.0,0.0,0.0,12.315064957012257,0.0,-0.7062533335739332,0.0,12.315064957012257,0.0
149,30.00000000000189,-0.017453292519943295,0.21569273507401618,10.033967561999434,10.36538328282849,186.26927360568374,186.88772943003318,30.26878722971084,250.42840183719196,40.69465599319969,0.0,0.0,0.0,12.31198477784122,0.0,-0.6946559931996887,0.0,12.31198477784122,0.0
150,30.20000000000192,-0.017453292519943295,0.21573821616877986,10.033632015738794,10.365026585597557,186.21709841220584,186.84173583899118,30.260308752292204,250.35826538025194,40.68325880754975,0.0,0.0,0.0,12.308960190970964,0.0,-0.6832588075497483,0.0,12.308960190970964,0.0
151,30.400000000001953,-0.017453292519943295,0.21578315439550014,10.033300450339059,10.364674120886152,186.1658720255759,186.7969224117808,30.25198445614054,250.2894049022708,40.672068968687974,0.0,0.0,0.0,12.305993106795384,0.0,-0.6720689686879737,0.0,12.305993106795384,0.0
152,30.600000000001984,-0.017453292519943295,0.2158275206556438,10.032973081385931,10.364326117842092,186.11562677201786,186.75331743239605,30.243819594272498,250.22186385740574,40.66109353792197,0.0,0.0,0.0,12.30308539938844,0.0,-0.6610935379219711,0.0,12.30308539938844,0.0
153,30.800000000002015,-0.017453292519943295,0.21587128618458232,10.03265012205198,10.363982803046442,186.0663943590807,186.71094842279945,30.235819319169934,250.15568486781677,40.65033944135967,0.0,0.0,0.0,12.30023890532045,0.0,-0.6503394413596695,0.0,12.30023890532045,0.0
154,31.000000000002046,-0.017453292519943295,0.2159144225716245,10.032331782945926,10.363644400353394,186.01820585568606,186.66984212558853,30.227988679537667,250.09090969684587,40.63981346555092,0.0,0.0,0.0,12.29745542249808,0.0,-0.6398134655509224,0.0,12.29745542249808,0.0
155,31.200000000002078,-0.017453292519943295,0.21595690177989774,10.032018271962924,10.363311130731203,185.97109167257452,186.63002448715443,30.220332617125976,250.027579222734,40.62952225321653,0.0,0.0,0.0,12.294736709028738,0.0,-0.6295222532165283,0.0,12.294736709028738,0.0
156,31.40000000000211,-0.017453292519943295,0.21599869616605785,10.031709794135983,10.362983212104336,185.92508154316738,186.59152064134167,30.212855963620665,249.9657334128931,40.619472299067425,0.0,0.0,0.0,12.292084482110125,0.0,-0.6194722990674251,0.0,12.292084482110125,0.0
157,31.60000000000214,-0.017453292519943295,0.21603977849980457,10.03140655148871,10.362660859197034,185.88020450484962,186.5543548936126,30.2055634376015,249.90541129874984,40.609669945716796,0.0,0.0,0.0,12.289500416945607,0.0,-0.6096699457167958,0.0,12.289500416945607,0.0
158,31.80000000000217,-0.017453292519943295,0.21608012198319498,10.031108742889447,10.362344283378356,185.83648888069317,186.51855070573697,30.19845964157228,249.84665095117555,40.60012137968741,0.0,0.0,0.0,12.286986145686129,0.0,-0.6001213796874083,0.0,12.286986145686129,0.0
159,32.0000000000022,-0.017453292519943295,0.21611970026972507,10.03081656390703,10.36203369250894,185.7939622616244,186.48413068100385,30.191549059063025,249.78948945651874,40.590832627516924,0.0,0.0,0.0,12.284543256399306,0.0,-0.5908326275169244,0.0,12.284543256399306,0.0
160,32.20000000000216,-0.017453292519943295,0.21615848748317829,10.030530206668168,10.361729290789516,185.75265148905322,186.4511165499809,30.184836051807203,249.73396289325368,40.581809551963275,0.0,0.0,0.0,12.282173292066373,0.0,-0.5818095519632749,0.0,12.282173292066373,0.0
161,32.40000000000212,-0.017453292519943295,0.21619645823620207,10.030249859716768,10.361431278611459,185.71258263796935,186.41952915681009,30.178324856994877,249.68010630926145,40.573057848312835,0.0,0.0,0.0,12.279877749607598,0.0,-0.5730578483128355,0.0,12.279877749607598,0.0
162,32.60000000000208,-0.017453292519943295,0.21623358764861797,10.029975707875161,10.361139852409378,185.6737810005206,186.3893884460696,30.172019584604183,249.6279536997559,40.56458304079337,0.0,0.0,0.0,12.277658078936799,0.0,-0.564583040793373,0.0,12.277658078936799,0.0
163,32.80000000000204,-0.017453292519943295,0.21626985136542748,10.029707932107508,10.360855204516037,185.63627107008062,186.36071345019027,30.165924214812318,249.5775379858698,40.556390479094325,0.0,0.0,0.0,12.275515682045546,0.0,-0.5563904790943255,0.0,12.275515682045546,0.0
164,33.000000000002004,-0.017453292519943295,0.21630522557451418,10.029446709385413,10.360577523019593,185.60007652581663,186.33352227745462,30.1600425954878,249.52889099391248,40.548485334996116,0.0,0.0,0.0,12.273451912117636,0.0,-0.5484853349961156,0.0,12.273451912117636,0.0
165,33.200000000001964,-0.017453292519943295,0.21633968702400633,10.029192212556003,10.360306991623489,185.5652202177689,186.30783210056313,30.15437843976589,249.48204343531475,40.540872599111246,0.0,0.0,0.0,12.271468072674388,0.0,-0.5408725991112462,0.0,12.271468072674388,0.0
166,33.400000000001924,-0.017453292519943295,0.21637321303929946,10.0289446102125,10.360043789508971,185.53172415244728,186.2836591457951,30.148935323708006,249.4370248872714,40.533557077738685,0.0,0.0,0.0,12.269565416751314,0.0,-0.5335570777386849,0.0,12.269565416751314,0.0
167,33.600000000001884,-0.017453292519943295,0.21640578153971643,10.028704066567444,10.359788091200446,185.49960947895806,186.2610186827645,30.14371668404737,249.39386377409338,40.52654338983356,0.0,0.0,0.0,12.267745146106678,0.0,-0.526543389833563,0.0,12.267745146106678,0.0
168,33.800000000001845,-0.017453292519943295,0.2164373710547806,10.028470741328784,10.35954006643387,185.46889647566434,186.23992501476766,30.13872581602127,249.35258734928337,40.51983596409451,0.0,0.0,0.0,12.266008410462431,0.0,-0.5198359640945114,0.0,12.266008410462431,0.0
169,34.000000000001805,-0.017453292519943295,0.2164679607400977,10.028244789578846,10.359299880028203,185.4396045373986,186.22039146974384,30.133965871293146,249.31322167834375,40.5134390361699,0.0,0.0,0.0,12.264356306778032,0.0,-0.513439036169899,0.0,12.264356306778032,0.0
